	index	score	token	sentence	model	dimension	pos_tag	rsv	word
4	4	0.023207977414131165	4174	3	12	chinos	AQ	6	buenos
5	5	0.01877203769981861	45247	3	12	chinos	AQ	5	educados
6	6	0.018294494599103928	3657	3	12	chinos	PI	4	pocos
7	7	0.01468218956142664	14994	3	12	chinos	AQ	3	hermosos
8	8	0.013748843222856522	23434	3	12	chinos	AQ	2	curiosos
9	9	0.012793764472007751	49143	3	12	chinos	AQ	1	simpáticos
0	0	0.03500022366642952	8111	4	12	chinos	AQ	10	pobres
1	1	0.024322427809238434	1662	4	12	chinos	NC	9	niños
2	2	0.018188225105404854	1233	4	12	chinos	PI	8	unos
3	3	0.01612761802971363	726	4	12	chinos	PI	7	todos
4	4	0.01529392134398222	32458	4	12	chinos	AQ	6	tontos
5	5	0.015236577950417995	893	4	12	chinos	NC	5	personas
6	6	0.012960795313119888	2342	4	12	chinos	AQ	4	amigos
7	7	0.00968156848102808	28058	4	12	chinos	AQ	3	humildes
8	8	0.00949334166944027	31839	4	12	chinos	AQ	2	asiáticos
9	9	0.009470256045460701	3280	4	12	chinos	AQ	1	estudiantes
0	0	0.0309391301125288	8062	5	12	chinos	AQ	10	extranjeros
1	1	0.028481213375926018	23434	5	12	chinos	AQ	9	curiosos
2	2	0.02704370953142643	46304	5	12	chinos	AQ	8	encantadores
3	3	0.024814194068312645	14994	5	12	chinos	AQ	7	hermosos
4	4	0.024645686149597168	31839	5	12	chinos	AQ	6	asiáticos
5	5	0.019916720688343048	1233	5	12	chinos	DI	5	unos
6	6	0.019209902733564377	4174	5	12	chinos	AQ	4	buenos
7	7	0.01818755269050598	49143	5	12	chinos	AQ	3	simpáticos
8	8	0.01644887961447239	19366	5	12	chinos	AQ	2	preciosos
9	9	0.016199423000216484	726	5	12	chinos	PI	1	todos
0	0	0.03581525757908821	1233	6	12	chinos	PI	10	unos
1	1	0.01503732055425644	8111	6	12	chinos	AQ	9	pobres
2	2	0.014568708837032318	14994	6	12	chinos	AQ	8	hermosos
3	3	0.014369937591254711	4174	6	12	chinos	AQ	7	buenos
4	4	0.013544983230531216	1662	6	12	chinos	NC	6	niños
5	5	0.0133010633289814	726	6	12	chinos	DI	5	todos
6	6	0.01313055120408535	16828	6	12	chinos	AQ	4	extraños
7	7	0.012874741107225418	20481	6	12	chinos	AQ	3	geniales
8	8	0.012278242968022823	46304	6	12	chinos	AQ	2	encantadores
9	9	0.011511484161019325	20444	6	12	chinos	AQ	1	maravillosos
0	0	0.10154028236865997	1605	7	12	chinos	AQ	10	grandes
1	1	0.08855191618204117	10578	7	12	chinos	AQ	9	baratos
2	2	0.042560916393995285	14421	7	12	chinos	AQ	8	rápidos
3	3	0.035063616931438446	33502	7	12	chinos	VMP	7	valorados
4	4	0.030957406386733055	19112	7	12	chinos	AQ	6	vendidos
5	5	0.028321711346507072	6571	7	12	chinos	AQ	5	populares
6	6	0.026669828221201897	6001	7	12	chinos	AQ	4	fuertes
7	7	0.016596795991063118	16828	7	12	chinos	AQ	3	extraños
8	8	0.016260642558336258	12113	7	12	chinos	AQ	2	cercanos
9	9	0.01442539133131504	19900	7	12	chinos	AQ	1	caros
0	0	0.059791773557662964	10578	8	12	chinos	AQ	10	baratos
1	1	0.044287774711847305	19900	8	12	chinos	AQ	9	caros
2	2	0.038561973720788956	14421	8	12	chinos	AQ	8	rápidos
3	3	0.03537697345018387	8111	8	12	chinos	AQ	7	pobres
4	4	0.03490062057971954	3452	8	12	chinos	AQ	6	pequeños
5	5	0.03218177706003189	1605	8	12	chinos	AQ	5	grandes
6	6	0.030998479574918747	12113	8	12	chinos	AQ	4	cercanos
7	7	0.026900243014097214	23434	8	12	chinos	AQ	3	curiosos
8	8	0.02665165811777115	35084	8	12	chinos	AQ	2	lentos
9	9	0.021946171298623085	21493	8	12	chinos	AQ	1	tranquilos
0	0	0.08758276700973511	10578	9	12	chinos	AQ	10	baratos
1	1	0.04850716143846512	19900	9	12	chinos	AQ	9	caros
2	2	0.04827185347676277	14421	9	12	chinos	AQ	8	rápidos
3	3	0.04604156315326691	1605	9	12	chinos	AQ	7	grandes
4	4	0.045114025473594666	21493	9	12	chinos	AQ	6	tranquilos
5	5	0.032156508415937424	12113	9	12	chinos	AQ	5	cercanos
6	6	0.02996121533215046	23434	9	12	chinos	AQ	4	curiosos
7	7	0.02921995148062706	3452	9	12	chinos	AQ	3	pequeños
8	8	0.024428715929389	33502	9	12	chinos	VMP	2	valorados
9	9	0.02073637582361698	8111	9	12	chinos	AQ	1	pobres
0	0	0.07140976935625076	23434	10	12	chinos	AQ	10	curiosos
1	1	0.07104099541902542	12113	10	12	chinos	AQ	9	cercanos
2	2	0.03843527287244797	19900	10	12	chinos	AQ	8	caros
3	3	0.02683444693684578	21493	10	12	chinos	AQ	7	tranquilos
4	4	0.026789749041199684	10514	10	12	chinos	AQ	6	viajeros
5	5	0.025506021454930305	16699	10	12	chinos	AQ	5	atentos
6	6	0.024428311735391617	3452	10	12	chinos	AQ	4	pequeños
7	7	0.024311017245054245	1605	10	12	chinos	AQ	3	grandes
8	8	0.023660842329263687	10578	10	12	chinos	AQ	2	baratos
9	9	0.02011442929506302	8111	10	12	chinos	AQ	1	pobres
0	0	0.08385197818279266	1605	11	12	chinos	AQ	10	grandes
1	1	0.07889742404222488	5839	11	12	chinos	AQ	9	chicos
2	2	0.04116169363260269	4174	11	12	chinos	AQ	8	buenos
3	3	0.02692294865846634	3657	11	12	chinos	PI	7	pocos
4	4	0.023387271910905838	10785	11	12	chinos	AQ	6	simples
5	5	0.02142377942800522	3452	11	12	chinos	AQ	5	pequeños
6	6	0.02037535049021244	18	11	12	chinos	Fp	4	.
7	7	0.016827700659632683	2578	11	12	chinos	AQ	3	profesionales
8	8	0.013876136392354965	4602	11	12	chinos	AQ	2	chicas
9	9	0.013843093067407608	26691	11	12	chinos	AQ	1	raros
0	0	0.15707844495773315	2578	12	12	chinos	AQ	10	profesionales
1	1	0.03626774623990059	8558	12	12	chinos	NC	9	maestros
2	2	0.025500323623418808	1662	12	12	chinos	NC	8	niños
3	3	0.024542372673749924	1605	12	12	chinos	AQ	7	grandes
4	4	0.02310803532600403	13516	12	12	chinos	NC	6	señores
5	5	0.02290862239897251	2342	12	12	chinos	NC	5	amigos
6	6	0.020089786499738693	40351	12	12	chinos	NC	4	genios
7	7	0.02004833146929741	5839	12	12	chinos	NC	3	chicos
8	8	0.01663810946047306	32458	12	12	chinos	AQ	2	tontos
9	9	0.01319995429366827	22083	12	12	chinos	AQ	1	auténticos
0	0	0.03793686628341675	726	0	12	japoneses	PI	10	todos
1	1	0.018841678276658058	413	0	12	japoneses	Z	9	2
2	2	0.015393720008432865	18	0	12	japoneses	Fp	8	.
3	3	0.012806947343051434	26691	0	12	japoneses	AQ	7	raros
4	4	0.011794454418122768	16828	0	12	japoneses	AQ	6	extraños
5	5	0.01174464076757431	1662	0	12	japoneses	NC	5	niños
6	6	0.010861488990485668	1460	0	12	japoneses	AQ	4	diferentes
7	7	0.00904930755496025	316	0	12	japoneses	DA	3	los
8	8	0.008500315248966217	32820	0	12	japoneses	AQ	2	bienvenidos
9	9	0.008272293023765087	1291	0	12	japoneses	Fp	1	.
0	0	0.08021383732557297	20330	1	12	japoneses	AQ	10	japoneses
1	1	0.07660111784934998	31839	1	12	japoneses	AQ	9	asiáticos
2	2	0.02552057057619095	20481	1	12	japoneses	AQ	8	geniales
3	3	0.021934576332569122	1662	1	12	japoneses	NC	7	niños
4	4	0.0159164946526289	8062	1	12	japoneses	AQ	6	extranjeros
5	5	0.014392483979463577	14994	1	12	japoneses	AQ	5	hermosos
6	6	0.013739128597080708	726	1	12	japoneses	PI	4	todos
7	7	0.013122989796102047	26691	1	12	japoneses	AQ	3	raros
8	8	0.012496503069996834	12658	1	12	japoneses	AQ	2	increíbles
9	9	0.011922528967261314	316	1	12	japoneses	DA	1	los
0	0	0.06835352629423141	2578	2	12	japoneses	AQ	10	profesionales
1	1	0.036846648901700974	32087	2	12	japoneses	NC	9	chavales
2	2	0.03649953007698059	10785	2	12	japoneses	AQ	8	simples
3	3	0.030082078650593758	3657	2	12	japoneses	PI	7	pocos
4	4	0.0248140599578619	2342	2	12	japoneses	NC	6	amigos
5	5	0.023973004892468452	4174	2	12	japoneses	AQ	5	buenos
6	6	0.02090059407055378	2265	2	12	japoneses	Fs	4	....
7	7	0.01801486127078533	1523	2	12	japoneses	Fs	3	...
8	8	0.01715910993516445	1662	2	12	japoneses	NC	2	niños
9	9	0.015025132335722446	18	2	12	japoneses	Fp	1	.
0	0	0.04599526897072792	14994	3	12	japoneses	AQ	10	hermosos
1	1	0.027329424396157265	1605	3	12	japoneses	AQ	9	grandes
2	2	0.022246377542614937	49143	3	12	japoneses	AQ	8	simpáticos
3	3	0.02115648053586483	31839	3	12	japoneses	AQ	7	asiáticos
4	4	0.02113393507897854	11162	3	12	japoneses	AQ	6	enormes
5	5	0.018786177039146423	20481	3	12	japoneses	AQ	5	geniales
6	6	0.017826149240136147	26986	3	12	japoneses	AQ	4	lindos
7	7	0.016440002247691154	20330	3	12	japoneses	AQ	3	japoneses
8	8	0.01524267066270113	4174	3	12	japoneses	AQ	2	buenos
9	9	0.014693976379930973	3657	3	12	japoneses	PI	1	pocos
0	0	0.04949961230158806	20330	4	12	japoneses	AQ	10	japoneses
1	1	0.025607330724596977	1662	4	12	japoneses	NC	9	niños
2	2	0.020342187955975533	8111	4	12	japoneses	AQ	8	pobres
3	3	0.014031364582479	1605	4	12	japoneses	AQ	7	grandes
4	4	0.013741455972194672	31839	4	12	japoneses	AQ	6	asiáticos
5	5	0.012628499418497086	20481	4	12	japoneses	AQ	5	geniales
6	6	0.012480849400162697	11162	4	12	japoneses	AQ	4	enormes
7	7	0.012199639342725277	25746	4	12	japoneses	AQ	3	monos
8	8	0.012135735712945461	16828	4	12	japoneses	AQ	2	extraños
9	9	0.009081093594431877	26691	4	12	japoneses	AQ	1	raros
0	0	0.05386705696582794	20481	5	12	japoneses	AQ	10	geniales
1	1	0.03233236446976662	20330	5	12	japoneses	AQ	9	japoneses
2	2	0.02600286155939102	31839	5	12	japoneses	AQ	8	asiáticos
3	3	0.022639019414782524	26691	5	12	japoneses	AQ	7	raros
4	4	0.01896745152771473	726	5	12	japoneses	PI	6	todos
5	5	0.016615428030490875	49143	5	12	japoneses	AQ	5	simpáticos
6	6	0.016046274453401566	12658	5	12	japoneses	AQ	4	increíbles
7	7	0.014242103323340416	14994	5	12	japoneses	AQ	3	hermosos
8	8	0.013542945496737957	46304	5	12	japoneses	AQ	2	encantadores
9	9	0.01308100949972868	32820	5	12	japoneses	AQ	1	bienvenidos
0	0	0.06240415573120117	20330	6	12	japoneses	NC	10	japoneses
1	1	0.02357443980872631	20481	6	12	japoneses	AQ	9	geniales
2	2	0.0223788283765316	31839	6	12	japoneses	AQ	8	asiáticos
3	3	0.016334958374500275	16828	6	12	japoneses	AQ	7	extraños
4	4	0.015528468415141106	1662	6	12	japoneses	NC	6	niños
5	5	0.014315593987703323	20444	6	12	japoneses	AQ	5	maravillosos
6	6	0.013813123106956482	8111	6	12	japoneses	AQ	4	pobres
7	7	0.012349337339401245	26691	6	12	japoneses	AQ	3	raros
8	8	0.012192398309707642	14994	6	12	japoneses	AQ	2	hermosos
9	9	0.012102259323000908	1233	6	12	japoneses	PI	1	unos
0	0	0.08036763221025467	1605	7	12	japoneses	AQ	10	grandes
1	1	0.03321782499551773	14421	7	12	japoneses	AQ	9	rápidos
2	2	0.03079136274755001	12113	7	12	japoneses	AQ	8	cercanos
3	3	0.030356021597981453	10578	7	12	japoneses	AQ	7	baratos
4	4	0.02952609397470951	6001	7	12	japoneses	AQ	6	fuertes
5	5	0.028080113232135773	33502	7	12	japoneses	VMP	5	valorados
6	6	0.02665909007191658	6571	7	12	japoneses	AQ	4	populares
7	7	0.02436666190624237	16828	7	12	japoneses	AQ	3	extraños
8	8	0.02411293424665928	11776	7	12	japoneses	AQ	2	inteligentes
9	9	0.018933679908514023	2792	7	12	japoneses	AQ	1	jóvenes
0	0	0.04963434487581253	12113	8	12	japoneses	AQ	10	cercanos
1	1	0.028441131114959717	14421	8	12	japoneses	AQ	9	rápidos
2	2	0.027833424508571625	10578	8	12	japoneses	AQ	8	baratos
3	3	0.024325991049408913	16699	8	12	japoneses	AQ	7	atentos
4	4	0.022655189037322998	3452	8	12	japoneses	AQ	6	pequeños
5	5	0.018666191026568413	23434	8	12	japoneses	AQ	5	curiosos
6	6	0.018076973035931587	12606	8	12	japoneses	AQ	4	fieles
7	7	0.018058225512504578	1605	8	12	japoneses	AQ	3	grandes
8	8	0.017402851954102516	9564	8	12	japoneses	AQ	2	útiles
9	9	0.015789572149515152	16540	8	12	japoneses	AQ	1	cómodos
0	0	0.0401482954621315	12113	9	12	japoneses	AQ	10	cercanos
1	1	0.031428929418325424	14421	9	12	japoneses	AQ	9	rápidos
2	2	0.028326788917183876	10578	9	12	japoneses	AQ	8	baratos
3	3	0.025565385818481445	5839	9	12	japoneses	AQ	7	chicos
4	4	0.022961027920246124	9564	9	12	japoneses	AQ	6	útiles
5	5	0.022462807595729828	1605	9	12	japoneses	AQ	5	grandes
6	6	0.022353244945406914	21493	9	12	japoneses	AQ	4	tranquilos
7	7	0.02141830511391163	3452	9	12	japoneses	AQ	3	pequeños
8	8	0.017369786277413368	16699	9	12	japoneses	AQ	2	atentos
9	9	0.015239358879625797	23434	9	12	japoneses	AQ	1	curiosos
0	0	0.08323020488023758	12113	10	12	japoneses	AQ	10	cercanos
1	1	0.04244112968444824	16699	10	12	japoneses	AQ	9	atentos
2	2	0.041002459824085236	12606	10	12	japoneses	AQ	8	fieles
3	3	0.03016083501279354	23434	10	12	japoneses	AQ	7	curiosos
4	4	0.029249392449855804	10514	10	12	japoneses	AQ	6	viajeros
5	5	0.025006785988807678	3452	10	12	japoneses	AQ	5	pequeños
6	6	0.021937094628810883	5839	10	12	japoneses	AQ	4	chicos
7	7	0.017937486991286278	1605	10	12	japoneses	AQ	3	grandes
8	8	0.01740354113280773	21493	10	12	japoneses	AQ	2	tranquilos
9	9	0.01607809215784073	8111	10	12	japoneses	AQ	1	pobres
0	0	0.06309576332569122	1605	11	12	japoneses	AQ	10	grandes
1	1	0.056721970438957214	5839	11	12	japoneses	AQ	9	chicos
2	2	0.03419896215200424	3657	11	12	japoneses	PI	8	pocos
3	3	0.029982363805174828	16828	11	12	japoneses	AQ	7	extraños
4	4	0.027142999693751335	4174	11	12	japoneses	AQ	6	buenos
5	5	0.024013333022594452	3452	11	12	japoneses	AQ	5	pequeños
6	6	0.019600212574005127	10785	11	12	japoneses	AQ	4	simples
7	7	0.015134190209209919	18	11	12	japoneses	Fp	3	.
8	8	0.015050350688397884	26691	11	12	japoneses	AQ	2	raros
9	9	0.012185030616819859	1662	11	12	japoneses	AQ	1	niños
0	0	0.061818987131118774	2578	12	12	japoneses	AQ	10	profesionales
1	1	0.03668792545795441	8558	12	12	japoneses	NC	9	maestros
2	2	0.03568478673696518	1662	12	12	japoneses	NC	8	niños
3	3	0.034817084670066833	40351	12	12	japoneses	NC	7	genios
4	4	0.022917525842785835	13516	12	12	japoneses	NC	6	señores
5	5	0.02209910936653614	20330	12	12	japoneses	NC	5	japoneses
6	6	0.01932631991803646	32458	12	12	japoneses	AQ	4	tontos
7	7	0.01915011741220951	16828	12	12	japoneses	AQ	3	extraños
8	8	0.018115272745490074	5839	12	12	japoneses	NC	2	chicos
9	9	0.01742195151746273	3657	12	12	japoneses	PI	1	pocos
0	0	0.026459675282239914	1962	0	12	coreanos	NC	10	verdad
1	1	0.023230483755469322	622	0	12	coreanos	PI	9	todo
2	2	0.014274985529482365	1397	0	12	coreanos	NC	8	historia
3	3	0.011231846176087856	302	0	12	coreanos	DI	7	un
4	4	0.010905132628977299	1767	0	12	coreanos	NC	6	familia
5	5	0.010731182061135769	2342	0	12	coreanos	NC	5	amigos
6	6	0.01067293994128704	1605	0	12	coreanos	AQ	4	grandes
7	7	0.009871557354927063	726	0	12	coreanos	PI	3	todos
8	8	0.008291026577353477	1466	0	12	coreanos	NC	2	gente
9	9	0.0074676587246358395	1414	0	12	coreanos	NC	1	calidad
0	0	0.05673863738775253	14994	1	12	coreanos	AQ	10	hermosos
1	1	0.020541377365589142	726	1	12	coreanos	PI	9	todos
2	2	0.017795095220208168	413	1	12	coreanos	Z	8	2
3	3	0.01725289411842823	1568	1	12	coreanos	NC	7	mujeres
4	4	0.016854068264365196	2323	1	12	coreanos	NC	6	hombres
5	5	0.015744980424642563	21996	1	12	coreanos	NC	5	jovenes
6	6	0.012732811272144318	302	1	12	coreanos	DI	4	un
7	7	0.011471815407276154	893	1	12	coreanos	NC	3	personas
8	8	0.010580352507531643	9430	1	12	coreanos	AQ	2	iguales
9	9	0.010349096730351448	353	1	12	coreanos	DI	1	una
0	0	0.07044174522161484	2578	2	12	coreanos	AQ	10	profesionales
1	1	0.0535026490688324	4174	2	12	coreanos	AQ	9	buenos
2	2	0.05171894654631615	3657	2	12	coreanos	PI	8	pocos
3	3	0.040922343730926514	32087	2	12	coreanos	NC	7	chavales
4	4	0.030541546642780304	18	2	12	coreanos	Fp	6	.
5	5	0.02882581762969494	1233	2	12	coreanos	DI	5	unos
6	6	0.02532159350812435	10785	2	12	coreanos	AQ	4	simples
7	7	0.024228466674685478	1662	2	12	coreanos	NC	3	niños
8	8	0.019978413358330727	2265	2	12	coreanos	Fs	2	....
9	9	0.018452147021889687	2342	2	12	coreanos	NC	1	amigos
0	0	0.022586602717638016	726	3	12	coreanos	PI	10	todos
1	1	0.01955147460103035	1605	3	12	coreanos	AQ	9	grandes
2	2	0.019445743411779404	1233	3	12	coreanos	DI	8	unos
3	3	0.01323701348155737	713	3	12	coreanos	DN	7	dos
4	4	0.013095381669700146	8111	3	12	coreanos	AQ	6	pobres
5	5	0.01250963844358921	3280	3	12	coreanos	AQ	5	estudiantes
6	6	0.01136152446269989	10630	3	12	coreanos	AQ	4	caras
7	7	0.01128961332142353	9430	3	12	coreanos	AQ	3	iguales
8	8	0.011229587718844414	8062	3	12	coreanos	AQ	2	extranjeros
9	9	0.010581343434751034	353	3	12	coreanos	DI	1	una
0	0	0.028106940910220146	32458	4	12	coreanos	AQ	10	tontos
1	1	0.025777403265237808	8111	4	12	coreanos	AQ	9	pobres
2	2	0.02453034743666649	726	4	12	coreanos	PI	8	todos
3	3	0.020264603197574615	1233	4	12	coreanos	PI	7	unos
4	4	0.015649061650037766	3280	4	12	coreanos	AQ	6	estudiantes
5	5	0.012930887751281261	41482	4	12	coreanos	AQ	5	ignorantes
6	6	0.011752214282751083	622	4	12	coreanos	PI	4	todo
7	7	0.01065460778772831	893	4	12	coreanos	NC	3	personas
8	8	0.01059627067297697	1662	4	12	coreanos	NC	2	niños
9	9	0.01038120687007904	2342	4	12	coreanos	AQ	1	amigos
0	0	0.04209121689200401	1233	5	12	coreanos	DI	10	unos
1	1	0.03289598226547241	1605	5	12	coreanos	AQ	9	grandes
2	2	0.02575736492872238	10785	5	12	coreanos	AQ	8	simples
3	3	0.01897369883954525	4174	5	12	coreanos	AQ	7	buenos
4	4	0.016621137037873268	8111	5	12	coreanos	AQ	6	pobres
5	5	0.01640399545431137	893	5	12	coreanos	NC	5	personas
6	6	0.015975475311279297	23434	5	12	coreanos	AQ	4	curiosos
7	7	0.012964778579771519	8062	5	12	coreanos	AQ	3	extranjeros
8	8	0.012865197844803333	726	5	12	coreanos	PI	2	todos
9	9	0.011945456266403198	17395	5	12	coreanos	AQ	1	perfectos
0	0	0.02985445223748684	1962	6	12	coreanos	NC	10	verdad
1	1	0.01666409708559513	2342	6	12	coreanos	NC	9	amigos
2	2	0.016266094520688057	1662	6	12	coreanos	NC	8	niños
3	3	0.012974163517355919	8111	6	12	coreanos	AQ	7	pobres
4	4	0.011274546384811401	726	6	12	coreanos	DI	6	todos
5	5	0.01020099502056837	1236	6	12	coreanos	PP	5	ellos
6	6	0.009684910997748375	2323	6	12	coreanos	NC	4	hombres
7	7	0.009229674935340881	41482	6	12	coreanos	AQ	3	ignorantes
8	8	0.00875313114374876	1568	6	12	coreanos	NC	2	mujeres
9	9	0.008536354638636112	3280	6	12	coreanos	AQ	1	estudiantes
0	0	0.1939460188150406	1605	7	12	coreanos	AQ	10	grandes
1	1	0.09760861843824387	6001	7	12	coreanos	AQ	9	fuertes
2	2	0.09125087410211563	14421	7	12	coreanos	AQ	8	rápidos
3	3	0.026173925027251244	6571	7	12	coreanos	AQ	7	populares
4	4	0.018488684669137	2804	7	12	coreanos	AQ	6	importantes
5	5	0.01812288723886013	10578	7	12	coreanos	AQ	5	baratos
6	6	0.018081799149513245	11776	7	12	coreanos	AQ	4	inteligentes
7	7	0.017304889857769012	6390	7	12	coreanos	AQ	3	altos
8	8	0.017258908599615097	3452	7	12	coreanos	AQ	2	pequeños
9	9	0.015215515159070492	19097	7	12	coreanos	AQ	1	exigentes
0	0	0.09925820678472519	23434	8	12	coreanos	AQ	10	curiosos
1	1	0.08795014023780823	16828	8	12	coreanos	AQ	9	extraños
2	2	0.05956966429948807	35084	8	12	coreanos	AQ	8	lentos
3	3	0.03857652097940445	14421	8	12	coreanos	AQ	7	rápidos
4	4	0.029504425823688507	8111	8	12	coreanos	AQ	6	pobres
5	5	0.029488051310181618	10578	8	12	coreanos	AQ	5	baratos
6	6	0.022845417261123657	19900	8	12	coreanos	AQ	4	caros
7	7	0.022318819537758827	19097	8	12	coreanos	AQ	3	exigentes
8	8	0.021255558356642723	1605	8	12	coreanos	AQ	2	grandes
9	9	0.019004270434379578	11461	8	12	coreanos	AQ	1	viejos
0	0	0.10684572160243988	23434	9	12	coreanos	AQ	10	curiosos
1	1	0.09264344722032547	14421	9	12	coreanos	AQ	9	rápidos
2	2	0.05128944292664528	35084	9	12	coreanos	AQ	8	lentos
3	3	0.035594068467617035	16828	9	12	coreanos	AQ	7	extraños
4	4	0.035398270934820175	21493	9	12	coreanos	AQ	6	tranquilos
5	5	0.03524833172559738	10578	9	12	coreanos	AQ	5	baratos
6	6	0.033511918038129807	19097	9	12	coreanos	AQ	4	exigentes
7	7	0.03188648447394371	11776	9	12	coreanos	AQ	3	inteligentes
8	8	0.03106127679347992	1605	9	12	coreanos	AQ	2	grandes
9	9	0.0189235657453537	11461	9	12	coreanos	AQ	1	viejos
0	0	0.26518675684928894	23434	10	12	coreanos	AQ	10	curiosos
1	1	0.04843980818986893	19900	10	12	coreanos	AQ	9	caros
2	2	0.046657562255859375	10514	10	12	coreanos	AQ	8	viajeros
3	3	0.03082170896232128	40650	10	12	coreanos	AQ	7	aventureros
4	4	0.026468710973858833	16828	10	12	coreanos	AQ	6	extraños
5	5	0.019600048661231995	21493	10	12	coreanos	AQ	5	tranquilos
6	6	0.019000152125954628	19097	10	12	coreanos	AQ	4	exigentes
7	7	0.01578970067203045	8111	10	12	coreanos	AQ	3	pobres
8	8	0.01562343630939722	7751	10	12	coreanos	AQ	2	conocidos
9	9	0.01498817466199398	10578	10	12	coreanos	AQ	1	baratos
0	0	0.1328461766242981	10785	11	12	coreanos	AQ	10	simples
1	1	0.06116996333003044	4174	11	12	coreanos	AQ	9	buenos
2	2	0.035592950880527496	3842	11	12	coreanos	AQ	8	buenas
3	3	0.02478018030524254	3657	11	12	coreanos	PI	7	pocos
4	4	0.02123294025659561	8111	11	12	coreanos	AQ	6	pobres
5	5	0.019587207585573196	11815	11	12	coreanos	AQ	5	normales
6	6	0.01956523396074772	1605	11	12	coreanos	AQ	4	grandes
7	7	0.01857442408800125	16828	11	12	coreanos	AQ	3	extraños
8	8	0.015445067547261715	2152	11	12	coreanos	AQ	2	nuevos
9	9	0.015089700929820538	3452	11	12	coreanos	AQ	1	pequeños
0	0	0.2050243616104126	2578	12	12	coreanos	AQ	10	profesionales
1	1	0.054315946996212006	1605	12	12	coreanos	AQ	9	grandes
2	2	0.027443991973996162	2342	12	12	coreanos	NC	8	amigos
3	3	0.026742449030280113	10785	12	12	coreanos	AQ	7	simples
4	4	0.022901486605405807	5839	12	12	coreanos	NC	6	chicos
5	5	0.019402701407670975	13516	12	12	coreanos	NC	5	señores
6	6	0.019028326496481895	4174	12	12	coreanos	AQ	4	buenos
7	7	0.018036389723420143	3452	12	12	coreanos	AQ	3	pequeños
8	8	0.01785496063530445	1662	12	12	coreanos	NC	2	niños
9	9	0.014307158999145031	3239	12	12	coreanos	NC	1	trabajadores
